Restaurant ID,Restaurant Name,Country Code,Country,City,Locality,Address,Longitude,Latitude,Geo Valid,Cuisines,Cuisine Count,Currency,Average Cost for two,Cost Band (INR),Price range,Price Range Label,Has Table booking,Has Online delivery,Is delivering now,Aggregate rating,Is Rated,Credible Rating,Rating text,Votes,Has Votes,Value Score
300527,TBK Kulcha's,1,India,New Delhi,Janakpuri,"296-A, C4B, Near Surajmal College, Janakpuri, New Delhi",77.091738,28.6191652,True,"Fast Food, Street Food",2,Indian Rupees(Rs.),300.0,200-500,1,1 - Budget,False,True,False,3.6,True,True,Good,155,True,1.2
18219547,The Pindi,1,India,New Delhi,Janakpuri,"C-1/122, Janakpuri, New Delhi",77.0801897,28.620389,True,"North Indian, Chinese, Mughlai",3,Indian Rupees(Rs.),1300.0,1000-2000,3,3 - Premium,True,True,False,3.5,True,True,Good,100,True,0.2692307692307692
18412874,The Tangy Tomatoes,1,India,New Delhi,Janakpuri,"20/14, Chhoti Subzi Mandi, Janakpuri, New Delhi",77.0936598,28.6341679,True,"Italian, Chinese, Fast Food, North Indian",4,Indian Rupees(Rs.),400.0,200-500,1,1 - Budget,False,True,False,3.7,True,False,Good,32,True,0.925
18244719,Thela,1,India,New Delhi,Janakpuri,"Ganesh Nagar, Janakpuri, New Delhi",77.0905124,28.6330626,True,"North Indian, Fast Food, Chinese",3,Indian Rupees(Rs.),500.0,500-1000,2,2 - Mid-range,False,True,False,3.5,True,True,Good,87,True,0.7
18322665,Wah Ji Wah,1,India,New Delhi,Janakpuri,"C-2B/85A, Janakpuri, New Delhi",77.0884763,28.6217284,True,"North Indian, Chinese",2,Indian Rupees(Rs.),450.0,200-500,1,1 - Budget,True,True,False,3.7,True,True,Good,61,True,0.8222222222222223
7018,Muffins,1,India,New Delhi,Janakpuri,"B-3/66, Janakpuri, New Delhi",77.0917978,28.6278364,True,"Bakery, Fast Food",2,Indian Rupees(Rs.),250.0,200-500,1,1 - Budget,False,False,False,1.9,True,True,Poor,66,True,0.76
18446409,Food Scouts,1,India,New Delhi,Janakpuri,"Janakpuri, New Delhi",77.090872,28.622406,True,"North Indian, Chinese, Continental",3,Indian Rupees(Rs.),700.0,500-1000,2,2 - Mid-range,False,True,False,4.3,True,False,Very Good,22,True,0.6142857142857142
7891,Aggarwal Sweet India,1,India,New Delhi,Jangpura,"8/20, Sahi Hospital Road, Jangpura Extension, Jangpura, New Delhi",77.2450727,28.5830716,True,"Mithai, Street Food",2,Indian Rupees(Rs.),150.0,< 200,1,1 - Budget,False,False,False,2.8,True,False,Average,15,True,1.8666666666666665
304445,Bhola Dhaba,1,India,New Delhi,Jangpura,"1, Guru Nanak Market, Hospital Road, Bhogal, Jangpura, New Delhi",77.2459911,28.5835117,True,North Indian,1,Indian Rupees(Rs.),300.0,200-500,1,1 - Budget,False,True,False,2.8,True,False,Average,30,True,0.9333333333333332
18337922,Cake Me Up,1,India,New Delhi,Jangpura,"Q-6 B, 2nd Floor, Jangpura, New Delhi",77.2415481,28.5799189,True,Bakery,1,Indian Rupees(Rs.),400.0,200-500,1,1 - Budget,False,False,False,3.1,True,False,Average,7,True,0.775
18357562,Chawla Snacks,1,India,New Delhi,Jangpura,"7/22, Masjid Road, Jangpura, New Delhi",77.2467751,28.5826876,True,North Indian,1,Indian Rupees(Rs.),250.0,200-500,1,1 - Budget,False,False,False,2.9,True,False,Average,4,True,1.16
9602,Chef Joint,1,India,New Delhi,Jangpura,"1/17, Near DAV School, Jangpura Extension, Jangpura, New Delhi",77.2475434,28.5795335,True,"North Indian, Chinese",2,Indian Rupees(Rs.),400.0,200-500,1,1 - Budget,False,True,False,3.2,True,False,Average,45,True,0.8
310305,China Hut,1,India,New Delhi,Jangpura,"S-8, Masjid Road, Bhogal, Jangpura, New Delhi",77.2472956,28.5817203,True,Chinese,1,Indian Rupees(Rs.),400.0,200-500,1,1 - Budget,False,True,False,3.0,True,False,Average,16,True,0.75
18025100,Chinese Hut,1,India,New Delhi,Jangpura,"3/48, Jangpura Extension, Central Road, Double Story, Jangpura, New Delhi",77.247116,28.5816136,True,"Chinese, Fast Food",2,Indian Rupees(Rs.),450.0,200-500,1,1 - Budget,False,True,False,2.8,True,False,Average,5,True,0.6222222222222222
18355110,Curries & Kebabs,1,India,New Delhi,Jangpura,"Shop 155, Bhagwan Nagar Chowk, Near Jeewan Hospital, Near Jangpura, New Delhi",77.2583408,28.5791847,True,"North Indian, Mughlai, Chinese",3,Indian Rupees(Rs.),500.0,500-1000,2,2 - Mid-range,False,True,False,2.7,True,False,Average,7,True,0.54
18322676,Giani's,1,India,New Delhi,Jangpura,"Shop 7, Q-25, Jangpura Extension, Jangpura, New Delhi",77.2412786,28.5793555,True,"Ice Cream, Desserts",2,Indian Rupees(Rs.),400.0,200-500,1,1 - Budget,False,False,False,3.1,True,False,Average,9,True,0.775
308488,Green Chick Chop,1,India,New Delhi,Jangpura,"Shop 1, 370 to 371/1, Laxman Chamber, Hospital Road, Jangpura, New Delhi",77.2479691,28.584787,True,"Raw Meats, North Indian, Fast Food",3,Indian Rupees(Rs.),350.0,200-500,1,1 - Budget,False,False,False,3.1,True,False,Average,15,True,0.8857142857142858
7874,Kabul Restaurant,1,India,New Delhi,Jangpura,"4/8, Near Kashmiri Park, Central Road, Jangpura Extension, Jangpura, New Delhi",77.2464868,28.5813084,True,"Mughlai, Afghani",2,Indian Rupees(Rs.),450.0,200-500,1,1 - Budget,False,False,False,2.8,True,False,Average,25,True,0.6222222222222222
18313115,Kadimi Dukan,1,India,New Delhi,Jangpura,"38, Central Road, Bhogal, Jangpura, New Delhi",77.2481871,28.5825578,True,"Street Food, Mithai",2,Indian Rupees(Rs.),200.0,200-500,1,1 - Budget,False,False,False,3.2,True,False,Average,10,True,1.6
302514,Kadimi Sweets,1,India,New Delhi,Jangpura,"38, Central Road, Jangpura, New Delhi",77.24752,28.5819657,True,"Mithai, Street Food",2,Indian Rupees(Rs.),200.0,200-500,1,1 - Budget,False,False,False,3.1,True,False,Average,42,True,1.55
9573,McDonald's,1,India,New Delhi,Jangpura,"Ground Floor, Eros Cinema Building, Jangpura Extension, Jangpura, New Delhi",77.2419073,28.5812079,True,"Fast Food, Burger",2,Indian Rupees(Rs.),500.0,500-1000,2,2 - Mid-range,False,True,False,3.4,True,True,Average,62,True,0.6799999999999999
7892,Modi Pastry Corner,1,India,New Delhi,Jangpura,"3/38, Jangpura Extension, Jangpura, New Delhi",77.2467562,28.5813908,True,"Bakery, Fast Food",2,Indian Rupees(Rs.),100.0,< 200,1,1 - Budget,False,False,False,2.6,True,False,Average,17,True,2.6
9568,New Evergreen Hotel,1,India,New Delhi,Jangpura,"7, Sai Hospital Road, Bhogal, Jangpura, New Delhi",77.2476766,28.5844282,True,"North Indian, Mughlai",2,Indian Rupees(Rs.),450.0,200-500,1,1 - Budget,False,False,False,2.9,True,False,Average,7,True,0.6444444444444444
3681,Nikku Hotel,1,India,New Delhi,Jangpura,"16/5, Nikku Chowk, Jangpura, New Delhi",77.2515162,28.5823905,True,"North Indian, Chinese, Fast Food",3,Indian Rupees(Rs.),500.0,500-1000,2,2 - Mid-range,False,True,False,2.6,True,False,Average,9,True,0.52
3337,Om Hotel,1,India,New Delhi,Jangpura,"17-18, Jungpura Extension Market, Jangpura, New Delhi",77.2417277,28.5805634,True,"North Indian, Mughlai, South Indian",3,Indian Rupees(Rs.),600.0,500-1000,2,2 - Mid-range,False,False,False,3.3,True,True,Average,140,True,0.5499999999999999
310101,Pakeeza Burger,1,India,New Delhi,Jangpura,"Near Kashmiri Gate, Jangpura, New Delhi",77.246482,28.5813093,True,"North Indian, Afghani",2,Indian Rupees(Rs.),600.0,500-1000,2,2 - Mid-range,False,False,False,2.6,True,False,Average,15,True,0.43333333333333335
7889,Paljees Fresh Baked,1,India,New Delhi,Jangpura,"8/24, Sahi Hospital Road, Jangpura Extension, Jangpura, New Delhi",77.2450505,28.5828513,True,"Bakery, Desserts, Fast Food",3,Indian Rupees(Rs.),200.0,200-500,1,1 - Budget,False,False,False,3.1,True,False,Average,16,True,1.55
7879,Pinka's Rasoi,1,India,New Delhi,Jangpura,"1, MCD Market, Jangpura Extension, Jangpura, New Delhi",77.2416379,28.5798378,True,North Indian,1,Indian Rupees(Rs.),500.0,500-1000,2,2 - Mid-range,False,True,False,3.1,True,False,Average,21,True,0.62
310469,Republic of Chicken,1,India,New Delhi,Jangpura,"Shashi Hospital Road, Jangpura, New Delhi",77.2450954,28.5829004,True,"Raw Meats, Fast Food",2,Indian Rupees(Rs.),400.0,200-500,1,1 - Budget,False,False,False,2.8,True,False,Average,5,True,0.7
18449787,Sandwich & Sons,1,India,New Delhi,Jangpura,"428/1, Mathura Road, Jangpura, New Delhi",77.2487324,28.5853525,True,Fast Food,1,Indian Rupees(Rs.),500.0,500-1000,2,2 - Mid-range,False,True,False,3.2,True,False,Average,24,True,0.64
303608,Simple Restaurant,1,India,New Delhi,Jangpura,"39, Birbal Road, Jangpura Extension, Jangpura, New Delhi",77.2439728,28.5837347,True,"North Indian, Chinese",2,Indian Rupees(Rs.),500.0,500-1000,2,2 - Mid-range,False,False,False,3.0,True,False,Average,15,True,0.6
307785,Subway,1,India,New Delhi,Jangpura,"Shop 5 & 6, 1, Birbal Road, Jangpura Extension, Jangpura, New Delhi",77.2450505,28.5828513,True,"American, Fast Food, Salad, Healthy Food",4,Indian Rupees(Rs.),500.0,500-1000,2,2 - Mid-range,False,True,False,3.3,True,True,Average,78,True,0.6599999999999999
310100,Tempting Bar-B-Que,1,India,New Delhi,Jangpura,"8/36, Birbal Road, Jangpura, New Delhi",77.2451403,28.5824117,True,"North Indian, Chinese",2,Indian Rupees(Rs.),650.0,500-1000,2,2 - Mid-range,False,True,False,3.3,True,False,Average,29,True,0.5076923076923077
310468,The Biryani Hut,1,India,New Delhi,Jangpura,"4/64, Double Storey, Jangpura Extension, Jangpura, New Delhi",77.2473854,28.5818185,True,Biryani,1,Indian Rupees(Rs.),400.0,200-500,1,1 - Budget,False,False,False,2.9,True,False,Average,5,True,0.725
3339,Beliram Degchiwala,1,India,New Delhi,Jangpura,"8/22-24, Near Birbal Park, Jangpura Extension, Jangpura, New Delhi",77.2450505,28.5828513,True,"North Indian, Mughlai",2,Indian Rupees(Rs.),900.0,500-1000,2,2 - Mid-range,False,True,False,3.5,True,True,Good,107,True,0.3888888888888889
18369763,Instapizza,1,India,New Delhi,Jangpura,"428/1, Jangpura, New Delhi",77.2488222,28.5853611,True,"Pizza, Fast Food",2,Indian Rupees(Rs.),900.0,500-1000,2,2 - Mid-range,False,True,False,3.9,True,True,Good,55,True,0.43333333333333335
312949,Janta Bakery,1,India,New Delhi,Jangpura,"43, Central Road, Bhogal, Jangpura, New Delhi",77.2482385,28.5823926,True,"Bakery, Fast Food",2,Indian Rupees(Rs.),150.0,< 200,1,1 - Budget,False,False,False,3.6,True,False,Good,32,True,2.4
3684,Pal Refreshment Corner,1,India,New Delhi,Jangpura,"20, Jangpura Extension, Jangpura, New Delhi",77.2417277,28.580653,True,"North Indian, Chinese",2,Indian Rupees(Rs.),500.0,500-1000,2,2 - Mid-range,False,True,False,3.5,True,False,Good,32,True,0.7
18463963,Transform Nutrition,1,India,New Delhi,Jangpura,"2, DDA Market, Opposite Eros Cinemas, Jangpura, New Delhi",77.2415673,28.5807469,True,"Healthy Food, Continental",2,Indian Rupees(Rs.),400.0,200-500,1,1 - Budget,False,False,False,3.5,True,False,Good,19,True,0.875
18357554,Bhashi Caterers,1,India,New Delhi,Jangpura,"Shastri Market, Bhogal, Jangpura, New Delhi",77.2515611,28.5819018,True,North Indian,1,Indian Rupees(Rs.),600.0,500-1000,2,2 - Mid-range,False,True,False,,False,False,Not rated,3,True,
310102,Birbal Ji Dhaba,1,India,New Delhi,Jangpura,"Shop 35, Shastri Market, Bhogal, Jangpura, New Delhi",77.2512383,28.5815771,True,North Indian,1,Indian Rupees(Rs.),350.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,1,True,
18243438,Chaap Express,1,India,New Delhi,Jangpura,"Shop 2, Guru Nanak Market, Hospital Road, Jangpura, New Delhi",77.2460575,28.5835827,True,North Indian,1,Indian Rupees(Rs.),300.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,2,True,
18419915,Daawat-e-Mehak,1,India,New Delhi,Jangpura,"Shop 5, Main Market, Kilokari, Near Jeevan Nagar, Jangpura, New Delhi",77.262305,28.5764607,True,"North Indian, Mughlai, Chinese",3,Indian Rupees(Rs.),350.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,0,False,
18479001,Delhi Biryani Hut,1,India,New Delhi,Jangpura,"Double Storey, Jungpura Extension, Jangpura, New Delhi",77.2468941,28.5815151,True,Mughlai,1,Indian Rupees(Rs.),300.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,0,False,
18419906,K. B. Eating Point,1,India,New Delhi,Jangpura,"97, Bhagwan Nagar Chowk, Jangpura, New Delhi",77.2603162,28.5798205,True,"Chinese, South Indian",2,Indian Rupees(Rs.),250.0,200-500,1,1 - Budget,False,True,False,,False,False,Not rated,0,False,
18419911,Kashmiri Wazwan,1,India,New Delhi,Jangpura,"5/2, Double Storey, Bhogal, Jangpura, New Delhi",77.247005,28.5815244,True,Kashmiri,1,Indian Rupees(Rs.),250.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,1,True,
18419919,Maan Singh Halwai,1,India,New Delhi,Jangpura,"Bhagwan Nagar Chowk, Jangpura, New Delhi",77.258251,28.5792658,True,Mithai,1,Indian Rupees(Rs.),100.0,< 200,1,1 - Budget,False,False,False,,False,False,Not rated,0,False,
18294233,Mughlai Darbar Muradabadi,1,India,New Delhi,Jangpura,"Shop 1B, Hospital Road, Jangpura, New Delhi",77.2487324,28.5852629,True,Mughlai,1,Indian Rupees(Rs.),300.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,0,False,
18419901,P.S. Chinese & Thai Food,1,India,New Delhi,Jangpura,"155, Bhagwan Nagar Chowk, Jangpura, New Delhi",77.2585204,28.5791121,True,Chinese,1,Indian Rupees(Rs.),300.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,0,False,
18481273,Pak Afghan Restaurant,1,India,New Delhi,Jangpura,"Shop 4/3, Jangpura, New Delhi",77.2467645,28.5814249,True,Afghani,1,Indian Rupees(Rs.),300.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,0,False,
18313119,Pakeeza Restaurants,1,India,New Delhi,Jangpura,"4/10, Jangpura Extension, Jangpura, New Delhi",77.2463975,28.5812764,True,Mughlai,1,Indian Rupees(Rs.),500.0,500-1000,2,2 - Mid-range,False,False,False,,False,False,Not rated,0,False,
18486830,Radhe Shyam Chole Bhature,1,India,New Delhi,Jangpura,"15/2, Central Road, Bazar Lane, Bhogal, Jangpura, New Delhi",77.2490554,28.5827894,True,Street Food,1,Indian Rupees(Rs.),100.0,< 200,1,1 - Budget,False,False,False,,False,False,Not rated,0,False,
18453186,Sanjha Chulha,1,India,New Delhi,Jangpura,"Near Pillar 291, Jangpura Flyover, Jangpura, New Delhi",77.2574428,28.5738108,True,"North Indian, Mughlai",2,Indian Rupees(Rs.),700.0,500-1000,2,2 - Mid-range,True,False,False,,False,False,Not rated,1,True,
18354663,Sardar A Pure Meat Shop,1,India,New Delhi,Jangpura,"329-330, Shop 5, Samman Bazar, Bhogal, Jangpura, New Delhi",77.247116,28.5843025,True,"Raw Meats, Fast Food",2,Indian Rupees(Rs.),300.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,3,True,
18419897,Shahi Muradabadi & Hyderabadi,1,India,New Delhi,Jangpura,"206, A/3, Jeevan Nagar, Tikona Park, Sunlight Colony, Jangpura, New Delhi",77.2622917,28.5771398,True,Mughlai,1,Indian Rupees(Rs.),200.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,0,False,
18481322,Shankar Chinese Foods,1,India,New Delhi,Jangpura,"Hakikat Rai Road, Jungpura Extension, Jungpura",77.2422216,28.5794004,True,"Chinese, Fast Food",2,Indian Rupees(Rs.),200.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,0,False,
18357557,Shri Ram Sweets,1,India,New Delhi,Jangpura,"57, Bhagwan Nagar, Gurudwara Bala Sahib Road, Ashram, Near Jangpura, New Delhi",77.2584306,28.5792829,True,"South Indian, Street Food, Chinese",3,Indian Rupees(Rs.),300.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,2,True,
18025096,Subhash Punjabi Family Dhaba,1,India,New Delhi,Jangpura,"46, Shastri Market, Bhogal, Jangpura, New Delhi",77.251335,28.5815991,True,North Indian,1,Indian Rupees(Rs.),350.0,200-500,1,1 - Budget,False,True,False,,False,False,Not rated,1,True,
18286922,Tandoori Nature,1,India,New Delhi,Jangpura,"22, Samman Bazar, Bhogal, Jangpura, New Delhi",77.2479992,28.5832431,True,North Indian,1,Indian Rupees(Rs.),400.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,0,False,
18458302,Tinker Koch,1,India,New Delhi,Jangpura,"Jangpura, New Delhi",77.2474752,28.5839782,True,North Indian,1,Indian Rupees(Rs.),300.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,0,False,
18447302,Wakhra Swag,1,India,New Delhi,Jangpura,"Shop 93, Near Petroleum, Hari Nagar Ashram, Jangpura, New Delhi",77.2569041,28.5744768,True,"South Indian, Chinese, Fast Food",3,Indian Rupees(Rs.),200.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,0,False,
300744,Chawla's_,1,India,New Delhi,Jangpura,"12, Opposite Eros Cinema, Jangpura Extension Market, Jangpura, New Delhi",77.2417277,28.5802945,True,"North Indian, Mughlai",2,Indian Rupees(Rs.),800.0,500-1000,2,2 - Mid-range,True,True,False,2.3,True,True,Poor,126,True,0.2875
8509,Barbeque Nation,1,India,New Delhi,Jangpura,"Ground Floor, Eros Cinema Building, Jangpura Extension, Jangpura, New Delhi",77.2413236,28.580749,True,"North Indian, Chinese",2,Indian Rupees(Rs.),1600.0,1000-2000,3,3 - Premium,False,False,False,4.0,True,True,Very Good,744,True,0.25
3338,Novelty Dairy & Stores,1,India,New Delhi,Jangpura,"43, Hawkers House, Birbal Road, Jangpura Extension, Jangpura, New Delhi",77.2439279,28.5837753,True,Fast Food,1,Indian Rupees(Rs.),200.0,200-500,1,1 - Budget,False,False,False,4.1,True,True,Very Good,352,True,2.05
18133513,Caara Cafe,1,India,New Delhi,Janpath,"17, Kasturba Gandhi Marg, British Council, Janpath, New Delhi",77.2225973,28.6274922,True,"Cafe, European",2,Indian Rupees(Rs.),600.0,500-1000,2,2 - Mid-range,False,False,False,3.3,True,True,Average,59,True,0.5499999999999999
619,Cafe Coffee Day - The Lounge,1,India,New Delhi,Janpath,"Peary Lal and Sons, 42, Janpath, New Delhi",77.22028926,28.62642941,True,Cafe,1,Indian Rupees(Rs.),750.0,500-1000,2,2 - Mid-range,False,False,False,3.3,True,True,Average,81,True,0.44
300581,Cafe Coffee Day,1,India,New Delhi,Janpath,"1, Ground Floor, Atma Ram Mansion, Scindia House, Connaught Circus, Janpath, New Delhi",77.2198128,28.6290186,True,Cafe,1,Indian Rupees(Rs.),450.0,200-500,1,1 - Budget,False,False,False,3.1,True,False,Average,34,True,0.6888888888888889
300577,Costa Coffee,1,India,New Delhi,Janpath,"3, Ground Floor, Scindia House, Janpath, New Delhi",77.21958833,28.629035,True,Cafe,1,Indian Rupees(Rs.),600.0,500-1000,2,2 - Mid-range,False,False,False,3.4,True,False,Average,31,True,0.5666666666666667
6174,Gulnar - Hotel Janpath,1,India,New Delhi,Janpath,"Hotel Janpath, Janpath Road, Janpath, New Delhi",77.21879444,28.62175556,True,"North Indian, Chinese",2,Indian Rupees(Rs.),2000.0,2000+,4,4 - Luxury,True,False,False,3.2,True,False,Average,40,True,0.16
300593,Kalpana Restaurant,1,India,New Delhi,Janpath,"84/A, Tolstoy Lane, Janpath, New Delhi",77.220734,28.6285904,True,"North Indian, Chinese, Mughlai",3,Indian Rupees(Rs.),500.0,500-1000,2,2 - Mid-range,False,True,False,3.2,True,False,Average,40,True,0.64
300589,Meenas,1,India,New Delhi,Janpath,"1, Behind Royal Plaza Hotel, Ashok Road, Janpath, New Delhi",77.2165193,28.6219039,True,"North Indian, Chinese",2,Indian Rupees(Rs.),550.0,500-1000,2,2 - Mid-range,False,False,False,2.9,True,False,Average,7,True,0.5272727272727272
261,Pizza Hut,1,India,New Delhi,Janpath,"58, Janpath, New Delhi",77.2195131,28.62751063,True,"Italian, Pizza, Fast Food",3,Indian Rupees(Rs.),1000.0,1000-2000,3,3 - Premium,False,True,False,3.4,True,True,Average,116,True,0.33999999999999997
18400724,Prince Chaat Corner,1,India,New Delhi,Janpath,"23, Indian Oil Building, Janpath, New Delhi",77.2185552,28.628809,True,Street Food,1,Indian Rupees(Rs.),150.0,< 200,1,1 - Budget,False,False,False,3.2,True,False,Average,12,True,2.1333333333333333
300591,Rajeev Restaurant,1,India,New Delhi,Janpath,"5, Behind Hotel Royal Plaza, Janpath, New Delhi",77.2166027,28.621945,True,North Indian,1,Indian Rupees(Rs.),200.0,200-500,1,1 - Budget,False,False,False,3.0,True,False,Average,5,True,1.5
18372578,RSVP,1,India,New Delhi,Janpath,"Hotel The Royal Plaza, 19, Ashoka Road, Janpath, New Delhi",77.2170731,28.6212756,True,Finger Food,1,Indian Rupees(Rs.),3000.0,2000+,4,4 - Luxury,False,False,False,2.7,True,False,Average,16,True,0.09000000000000001
307371,Samridhi,1,India,New Delhi,Janpath,"Kerala House, 3 Jantar Mantar Road, Near Patel Chowk Metro Station, Janpath, New Delhi",77.2167587,28.623172,True,"Kerala, South Indian",2,Indian Rupees(Rs.),350.0,200-500,1,1 - Budget,False,False,False,3.2,True,True,Average,85,True,0.9142857142857144
300584,Shan E Dilli,1,India,New Delhi,Janpath,"148, Scindia House, Behind Prem Nath Motor Corporation, Janpath, New Delhi",77.2209805,28.62913,True,North Indian,1,Indian Rupees(Rs.),400.0,200-500,1,1 - Budget,False,False,False,3.0,True,False,Average,7,True,0.75
18462606,Svasti Cafe,1,India,New Delhi,Janpath,"Svasti Sankul, Gate 1, Indira Gandhi National Centre For The Arts, Janpath, New Delhi",0.0,0.0,False,"North Indian, Fast Food, Bihari",3,Indian Rupees(Rs.),800.0,500-1000,2,2 - Mid-range,True,False,False,3.1,True,False,Average,6,True,0.3875
18357558,The Zest,1,India,New Delhi,Janpath,"3rdFloor, Handloom Hand, Near Janpath Metro Station,  Gate 2, Janpath, New Delhi",77.21957177,28.62727844,True,"North Indian, Continental",2,Indian Rupees(Rs.),1100.0,1000-2000,3,3 - Premium,True,False,False,3.2,True,False,Average,11,True,0.29090909090909095
18345728,Masala Library,1,India,New Delhi,Janpath,"21 A, Janpath, New Delhi",77.2186451,28.6182446,True,Modern Indian,1,Indian Rupees(Rs.),5000.0,2000+,4,4 - Luxury,False,False,False,4.9,True,True,Excellent,408,True,0.098
301301,Bhogal Chole Bhature Wala,1,India,New Delhi,Janpath,"Scindia House, K G Marg, Janpath, New Delhi",77.22037341,28.62921603,True,Street Food,1,Indian Rupees(Rs.),150.0,< 200,1,1 - Budget,False,False,False,3.8,True,False,Good,47,True,2.533333333333333
18249111,Bunta Bar,1,India,New Delhi,Janpath,"2nd Floor, 76, Janpath, New Delhi",77.2198128,28.6283018,True,"Modern Indian, North Indian",2,Indian Rupees(Rs.),1200.0,1000-2000,3,3 - Premium,True,False,False,3.9,True,True,Good,450,True,0.325
308280,Cafe Coffee Day The Square,1,India,New Delhi,Janpath,"44, Janpath, New Delhi",77.2194865,28.626685,True,Cafe,1,Indian Rupees(Rs.),700.0,500-1000,2,2 - Mid-range,False,False,False,3.7,True,False,Good,49,True,0.5285714285714286
309807,Cottage Cafí© by Smoothie factory,1,India,New Delhi,Janpath,"Cottage Emporium, Janpath, New Delhi",77.21970689,28.62590527,True,"Cafe, Desserts, Healthy Food, Juices",4,Indian Rupees(Rs.),650.0,500-1000,2,2 - Mid-range,False,True,False,3.7,True,True,Good,223,True,0.5692307692307692
8451,Depaul's,1,India,New Delhi,Janpath,"22, Janpath Bhawan, Janpath, New Delhi",77.2186451,28.6289072,True,Fast Food,1,Indian Rupees(Rs.),200.0,200-500,1,1 - Budget,False,False,False,3.7,True,True,Good,475,True,1.85
3782,Fresc Co,1,India,New Delhi,Janpath,"78, Janpath, New Delhi",77.2197229,28.6282932,True,"Italian, Mediterranean",2,Indian Rupees(Rs.),1900.0,1000-2000,3,3 - Premium,True,True,False,3.8,True,True,Good,1347,True,0.19999999999999998
18168125,Informal,1,India,New Delhi,Janpath,"52, Tolstoy Lane, Near Connaught Place, Janpath, New Delhi",77.220458,28.627044,True,"North Indian, Spanish, Mediterranean",3,Indian Rupees(Rs.),1200.0,1000-2000,3,3 - Premium,True,False,False,3.9,True,True,Good,555,True,0.325
311982,Lutyens Cocktail House,1,India,New Delhi,Janpath,"22, Janpath, New Delhi",77.2194535,28.6183217,True,"North Indian, Lebanese, European, Mexican",4,Indian Rupees(Rs.),2100.0,2000+,4,4 - Luxury,True,False,False,3.9,True,True,Good,299,True,0.18571428571428572
182,McDonald's,1,India,New Delhi,Janpath,"42, Janpath, New Delhi",77.21920632,28.62662923,True,"Fast Food, Burger",2,Indian Rupees(Rs.),500.0,500-1000,2,2 - Mid-range,False,True,False,3.8,True,True,Good,158,True,0.76
18349923,Office Office,1,India,New Delhi,Janpath,"48, Tolstoy Lane, Janpath, New Delhi",77.2196331,28.6269407,True,"North Indian, Continental",2,Indian Rupees(Rs.),1200.0,1000-2000,3,3 - Premium,False,False,False,3.9,True,True,Good,291,True,0.325
311871,Pappu Chat Bhandar,1,India,New Delhi,Janpath,"19, Ground Floor, Suryakiran Building, Kasturba Gandhi Marg, Janpath, New Delhi",77.2225973,28.6276714,True,Street Food,1,Indian Rupees(Rs.),150.0,< 200,1,1 - Budget,False,False,False,3.5,True,False,Good,19,True,2.3333333333333335
8911,The Beer Cafe,1,India,New Delhi,Janpath,"1/2, Scindia House, Janpath, New Delhi",77.21962843,28.62913863,True,"Finger Food, North Indian",2,Indian Rupees(Rs.),1250.0,1000-2000,3,3 - Premium,True,False,False,3.6,True,True,Good,1058,True,0.28800000000000003
18398618,The Masala Trail,1,India,New Delhi,Janpath,"52, Janpath, New Delhi",77.219697,28.62711,True,"North Indian, South Indian, Street Food",3,Indian Rupees(Rs.),800.0,500-1000,2,2 - Mid-range,True,True,False,3.9,True,True,Good,303,True,0.4875
18486847,Chill House Kafe,1,India,New Delhi,Janpath,"Ground Floor, Handloom Haat, Janpath, New Delhi",77.2186451,28.627832,True,Cafe,1,Indian Rupees(Rs.),250.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,1,True,
18394362,Connoisseur,1,India,New Delhi,Janpath,"401, Surya Kiran Building, Janpath, New Delhi",77.20999705,28.62569483,True,Bakery,1,Indian Rupees(Rs.),400.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,0,False,
18380392,Mahesh Chaat Corner,1,India,New Delhi,Janpath,"Shop 23, Indian Oil Building, Janpath, New Delhi",0.0,0.0,False,"Chinese, Fast Food, Pizza",3,Indian Rupees(Rs.),250.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,0,False,
18458647,Pind Balluchi,1,India,New Delhi,Janpath,"1/3, ScIndia House, Janpath, New Delhi",77.2197229,28.6291892,True,"North Indian, Mughlai",2,Indian Rupees(Rs.),1000.0,1000-2000,3,3 - Premium,True,False,False,,False,False,Not rated,3,True,
